us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
8532,password8532,María,Mesa,1998-02-17,5999336686,CC,cardonahernando,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-03-26 07:27:37,1
8533,password8533,Luis,León,2002-02-13,9646811178,CC,grojas,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2019-08-23 07:43:00,1
8534,password8534,Patricia,Silva,1990-12-29,8231825145,CC,estelajimenez,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2016-12-22 09:15:17,1
8535,password8535,María,Ochoa,1988-12-29,8006195097,CE,juansanchez,Profesor,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2019-11-23 06:39:12,1
8536,password8536,Juan,Ortega,1994-08-28,3206464335,CC,morafredy,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2019-11-02 11:48:24,1
8537,password8537,Luz,González,2004-09-20,7584156677,CC,xprieto,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-09-04 09:57:18,1
8538,password8538,Yésica,Córdoba,2005-11-28,4779945295,CC,rodriguezhernando,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-12-07 12:36:20,1
8539,password8539,Guillermo,Camacho,1993-02-20,7997620022,CC,lgonzalez,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2018-10-17 18:48:57,1
8540,password8540,María,Ramírez,1984-03-15,5848736329,CC,sotoedgar,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2017-01-26 20:27:39,1
8541,password8541,José,Zapata,1997-10-11,9438829752,CC,katherine48,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2016-12-06 22:25:00,1
8542,password8542,Yesid,Galvis,1985-03-08,7272763891,CC,milena18,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2023-02-03 13:23:19,1
8543,password8543,Jennifer,Chávez,2001-07-17,6021583214,CC,jhoyos,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2017-02-21 00:50:33,1
8544,password8544,Gloria,Guevara,1994-12-24,9262082960,CC,qarboleda,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2022-04-26 13:41:33,1
8545,password8545,Óscar,Bernal,1994-10-21,7543283570,CC,judith08,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2020-04-25 00:40:43,1
8546,password8546,José,Gamboa,2000-09-17,5132827296,CE,sandra78,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-05-09 07:48:50,1
8547,password8547,Tulio,Salazar,1999-08-31,4098585296,CC,guzmanemma,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2023-01-03 06:47:09,1
8548,password8548,Yesenia,Córdoba,2006-04-19,3564856705,CC,veradeiby,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2020-04-21 11:28:20,1
8549,password8549,Paola,Becerra,1998-04-08,5574402769,CC,lbedoya,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2022-05-13 07:11:22,1
8550,password8550,Ana,Amaya,1986-06-30,5680632058,CC,fcastrillon,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2020-03-09 06:15:29,1
8551,password8551,Arley,Amaya,2007-03-03,5485929997,CC,doracaro,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2019-04-07 04:54:33,1
8552,password8552,Mauricio,Orozco,2006-02-10,8169357876,CC,ysanchez,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2023-02-12 07:39:53,1
8553,password8553,Humberto,Cano,2003-10-04,8836511638,CC,heriberto88,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2016-09-01 00:26:10,1
8554,password8554,María,Morales,1997-09-22,6461622759,CC,zruiz,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-01-05 02:52:00,1
8555,password8555,Carolina,González,2005-04-13,3223131480,CC,olga87,Profesor,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2021-02-20 03:02:59,1
8556,password8556,José,Rosero,2006-01-03,9952602191,CC,salasfelipe,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2020-04-14 23:53:16,1
8557,password8557,María,Hernández,1988-06-04,2391295667,CE,diana35,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2016-05-18 20:05:51,1
8558,password8558,Alberto,Parada,1992-05-14,6963303467,CC,eugenianunez,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2022-03-06 18:06:13,1
8559,password8559,Leidy,Galindo,1994-05-29,1534215800,CC,carlosfonseca,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2019-12-16 08:50:18,1
8560,password8560,Alba,Martínez,1990-05-08,1877332212,CC,ucardenas,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2018-05-22 21:22:22,1
8561,password8561,Daniel,Calderón,1987-11-16,7603894971,CC,rpena,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2017-11-24 23:48:52,1
8562,password8562,Liliana,Garcés,2002-08-07,9394024004,CC,liseth74,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-10-18 22:04:59,1
8563,password8563,Luis,Acosta,2002-04-10,9013750538,CC,carol42,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2019-09-21 02:13:25,1
8564,password8564,Helena,Flórez,1993-12-08,9243341079,CC,zrivera,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-10-23 06:29:31,1
8565,password8565,Lina,Arrieta,2001-04-14,5765005997,CC,sebastianduran,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2019-04-11 11:00:14,1
8566,password8566,Yulieth,Romero,1999-12-16,2922063056,CE,karen80,Profesor,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2017-11-11 11:19:37,1
8567,password8567,Paula,Gómez,1995-03-01,1367642894,CC,norberto60,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2017-06-14 22:26:27,1
8568,password8568,Andrés,Correa,1985-10-24,3727508748,CC,mariahernandez,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2022-04-30 11:42:38,1
8569,password8569,Andrés,Bustamante,2004-12-08,6418563955,CC,bibiana06,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-02-17 11:41:40,1
8570,password8570,Milena,Parra,2006-10-25,8972730629,CC,carlos02,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2020-03-17 04:05:01,1
8571,password8571,Fredy,Ramírez,1987-06-01,1078432141,CC,paula36,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-05-11 07:45:05,1
8572,password8572,Alberto,Aguilar,2003-11-28,3179433665,CC,blancamarin,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2017-11-27 20:48:10,1
8573,password8573,Óscar,Arias,1997-10-18,7296579027,CC,andrey70,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2018-09-14 06:42:35,1
8574,password8574,Manuela,Parra,2001-07-13,4225444614,CE,angievelez,Profesor,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2016-05-17 03:58:10,1
8575,password8575,Carlos,Guzmán,1991-02-25,5731460151,CC,pbarrios,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2021-03-15 05:31:27,1
8576,password8576,Luis,Castro,1989-05-08,5967905968,CC,xalvarez,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2016-12-13 23:14:00,1
8577,password8577,Omaira,Blanco,1998-09-29,8817351443,CE,vmartinez,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2023-03-06 08:55:26,1
8578,password8578,Mary,Mendoza,1998-02-13,3148402540,CC,lgonzalez,Profesor,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2020-09-06 15:21:34,1
8579,password8579,Vladimir,Caballero,1993-12-05,4115475877,CC,yarias,Profesor,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2021-08-17 18:02:42,1
8580,password8580,Santiago,Martínez,1987-03-06,2909728976,CC,rociodelgado,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-05-27 23:19:56,1
8581,password8581,Alonso,Romero,1987-09-13,3319686143,CC,pintojudith,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2022-04-09 13:44:17,1
8582,password8582,Ofelia,Córdoba,1998-09-05,4013912690,CE,dgiraldo,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2021-04-18 00:35:15,1
8583,password8583,Sebastián,Arévalo,1993-12-17,2815682399,CC,rodriguezantonio,Profesor,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2017-12-30 12:30:37,1
8584,password8584,Luis,Velásquez,1999-04-30,9374311282,CC,fhoyos,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2020-09-11 08:24:56,1
8585,password8585,Fabio,Rosero,1984-06-26,5199372517,CC,javierrincon,Estudiante,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-11-13 22:26:11,1
8586,password8586,Rafael,Carvajal,1987-06-30,1465868622,CC,isaac55,Profesor,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2020-01-25 23:26:23,1
8587,password8587,Leonor,Mercado,1990-11-26,1936023120,CC,inesvalencia,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2017-09-16 16:21:16,1
8588,password8588,Lucía,Mantilla,1998-06-25,3491377802,CC,jbonilla,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-04-16 06:43:16,1
8589,password8589,Candelaria,Bedoya,1997-03-15,8666529919,CC,ubetancur,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2021-04-07 16:32:13,1
8590,password8590,Fernando,Beltrán,1991-06-14,2388239773,CC,blancaojeda,Profesor,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2021-03-13 02:48:27,1
8591,password8591,Diana,Valencia,2003-01-15,8640568078,CC,oscar20,Profesor,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-04-21 05:16:47,1
8592,password8592,Fabio,Alvarado,1999-08-20,4468566998,CC,jperez,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2021-07-03 22:26:21,1
8593,password8593,Fernando,Polo,2004-08-04,1265123342,CC,hhernandez,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-06-09 04:44:02,1
8594,password8594,Augusto,Moreno,1993-11-26,2514829389,CC,jcastaneda,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-07-09 01:31:53,1
8595,password8595,Ana,Muñoz,2001-02-27,3574090090,CC,rinconana,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2021-10-02 15:29:14,1
8596,password8596,José,León,1986-09-01,6693894267,CC,dzapata,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2019-09-19 13:13:05,1
8597,password8597,Jesús,Cuéllar,2005-07-03,3860066901,CC,tvillamizar,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2018-12-28 23:10:43,1
8598,password8598,Luis,Álvarez,1983-05-29,7536880499,CC,henrypalacios,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-05-30 22:50:08,1
8599,password8599,Luis,Velásquez,2002-03-26,6012322133,CC,alexandramunoz,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2017-07-19 23:20:12,1
8600,password8600,Paola,Perea,1993-08-18,3013128285,CC,morenoesneider,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2018-11-19 18:07:03,1
8601,password8601,Beatriz,Padilla,1997-01-14,9954494227,CC,miguelfonseca,Profesor,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2020-08-06 04:40:59,1
8602,password8602,Jesús,Duque,2005-06-16,7555296638,CC,leandro64,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2022-04-27 09:39:46,1
8603,password8603,Elizabeth,Mejía,2003-01-04,3360763278,CC,maria35,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2021-05-02 23:11:02,1
8604,password8604,Yesenia,Rodríguez,1989-05-04,3002384290,CC,hurtadoalberto,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2018-04-18 10:32:59,1
8605,password8605,Susana,Díaz,1984-05-30,8068782067,CC,nmedina,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2016-04-30 00:49:30,1
8606,password8606,Andrés,Gómez,1984-11-20,6381462712,CC,johanna15,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2022-09-12 01:29:58,1
8607,password8607,José,Gamboa,2005-02-20,6472990740,CC,rgiraldo,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2021-12-14 00:11:55,1
8608,password8608,Edgardo,González,2005-02-14,2200802764,CC,barretodeyanira,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2018-08-12 13:16:00,1
8609,password8609,Lucía,Galindo,1988-06-21,4291751946,CC,paula47,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2022-09-07 19:24:55,1
8610,password8610,Tatiana,Correa,2003-10-14,2499690732,CC,riveraestela,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2022-04-15 05:32:54,1
8611,password8611,Esther,Carmona,1991-02-24,7745877338,CE,carlosmanrique,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2017-07-29 22:46:38,1
8612,password8612,Lucero,García,1992-08-19,9038761711,CC,hernandomedina,Profesor,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2022-08-17 14:48:50,1
8613,password8613,José,Gómez,1999-06-09,7713445082,CC,sarroyo,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2023-02-23 18:51:14,1
8614,password8614,César,Moreno,2005-01-21,7778498879,CC,martinbeltran,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2020-11-16 08:47:25,1
8615,password8615,Melissa,Carvajal,1994-11-16,3174888037,CC,robert34,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2022-02-27 13:35:01,1
8616,password8616,Adriana,Santos,2000-04-11,7043546280,CC,dianamolina,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2020-06-05 22:12:32,1
8617,password8617,Doris,González,1991-01-28,8084662994,CC,sdiaz,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2019-10-29 19:25:19,1
8618,password8618,Lina,Flórez,1990-02-11,6157783324,CE,andresgarcia,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2018-11-16 02:57:02,1
8619,password8619,Josué,Muñoz,2002-11-03,1842490515,CC,mmaldonado,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2019-10-06 00:10:30,1
8620,password8620,Edilma,Alfonso,2000-12-31,5144822564,CC,harold91,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2016-12-01 05:16:28,1
8621,password8621,Daniel,Sánchez,2006-09-17,1778042595,CC,andresromero,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2021-05-15 11:13:29,1
8622,password8622,Ricardo,López,1990-06-23,8463788070,CC,vasquezana,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2019-06-07 20:01:06,1
8623,password8623,Luis,Álvarez,1985-12-05,1856053497,CE,fernandozapata,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-03-15 06:39:35,1
8624,password8624,Santos,González,1998-05-04,7617097870,CC,monica45,Profesor,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2019-03-21 09:32:30,1
8625,password8625,Ana,Buitrago,2001-12-26,8660525585,CC,rjaramillo,Profesor,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2020-08-05 10:24:52,1
8626,password8626,Adriana,Sandoval,1999-01-13,4235221653,CC,lunamarcela,Estudiante,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2023-01-17 08:34:10,1
8627,password8627,Yasmín,Arroyo,2002-11-12,5553047070,CC,francisco20,Estudiante,2514,ESTADÍSTICA,2050,FACULTAD DE CIENCIAS,2021-10-05 03:50:37,1
8628,password8628,Luz,Jaramillo,2006-11-08,2891372558,CC,qangarita,Profesor,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2020-05-28 13:01:11,1
8629,password8629,Gabriel,Díaz,2006-07-22,1992795652,CC,luzrengifo,Profesor,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2022-10-10 17:32:21,1
8630,password8630,Wendy,Montes,2004-11-14,3512550584,CC,jbermudez,Profesor,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-07-26 01:48:15,1
8631,password8631,Andrés,Ortega,1989-06-03,8971619680,CC,valderramaalexandra,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2021-05-30 02:07:33,1
8632,password8632,Fernando,Pérez,2005-12-25,8102213999,CC,davidrojas,Profesor,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2023-01-01 10:03:39,1
8633,password8633,Benjamín,Salcedo,2001-07-05,1904237616,CE,johnny94,Profesor,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-04-03 12:08:22,1
8634,password8634,Karen,Reyes,1991-04-07,2419077702,CC,fabian09,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2020-07-21 12:06:22,1
8635,password8635,Omar,Arias,2007-02-17,3395179848,CE,luzmartinez,Estudiante,2544,INGENIERÍA ELÉCTRICA,2055,FACULTAD DE INGENIERÍA,2022-04-02 03:46:00,1
8636,password8636,Álvaro,Zambrano,1999-08-03,2437232747,CC,leonardomendoza,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2017-05-13 11:42:52,1
8637,password8637,Tatiana,Suárez,2004-03-06,8878345154,CC,jairo26,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2017-06-08 05:05:01,1
8638,password8638,Smith,Jaimes,1994-01-18,2634126139,CC,mmorales,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2018-12-11 03:50:03,1
8639,password8639,Edilma,Jiménez,2001-04-30,1811624197,CE,scortes,Profesor,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2022-07-18 00:13:00,1
8640,password8640,Diana,Salas,1994-07-26,4561796626,CC,jsierra,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2020-07-09 04:13:32,1
8641,password8641,Lizeth,Angulo,1984-06-29,8074984381,CC,nancytorres,Estudiante,2516,FÍSICA,2050,FACULTAD DE CIENCIAS,2017-12-30 00:57:52,1
8642,password8642,Armando,Ramírez,1985-01-24,2956662909,CC,alberto57,Estudiante,2509,DISEÑO GRÁFICO,2049,FACULTAD DE ARTES,2020-03-05 08:23:11,1
8643,password8643,Andrés,Galvis,1990-08-02,1890541320,CC,sespinosa,Estudiante,2511,MÚSICA,2049,FACULTAD DE ARTES,2019-09-13 21:22:42,1
8644,password8644,Ismael,Gutiérrez,2004-06-10,3973098155,CC,rodriguezmarlon,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2020-10-09 08:33:06,1
8645,password8645,Esther,Salcedo,1984-08-29,9115417605,CC,aliciavillamil,Profesor,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2018-04-18 00:40:44,1
8646,password8646,Julián,Salazar,1984-01-28,9256899828,CC,manuel29,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2020-03-04 16:08:35,1
8647,password8647,Cristian,López,2003-02-18,1307302366,CC,pereaantonio,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2017-04-09 10:49:20,1
8648,password8648,María,Beltrán,1998-01-06,9036473664,CC,wsanabria,Estudiante,2546,INGENIERÍA INDUSTRIAL,2055,FACULTAD DE INGENIERÍA,2021-07-30 16:13:46,1
8649,password8649,Carmen,Alfonso,2004-02-18,5554775155,CC,cruzjaime,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2019-01-06 19:42:07,1
8650,password8650,Virginia,Olaya,2003-01-17,7138731406,CC,soniaalvarez,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2017-08-22 01:45:22,1
8651,password8651,Nicolás,Bermúdez,1997-03-02,9913375005,CC,martinezpaulina,Estudiante,2513,BIOLOGÍA,2050,FACULTAD DE CIENCIAS,2016-07-09 17:20:56,1
8652,password8652,Ruby,García,1993-03-09,3333881669,CC,paolagarcia,Profesor,2506,ARQUITECTURA,2049,FACULTAD DE ARTES,2018-10-09 03:20:00,1
8653,password8653,José,Villamizar,2000-05-05,5688184925,CC,xcarrillo,Profesor,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2016-07-22 06:44:31,1
8654,password8654,César,Zuluaga,2001-07-21,1714092108,CC,luisa37,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2018-01-10 00:54:49,1
8655,password8655,Camilo,Gómez,1998-06-04,7407794408,CC,osorioluis,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2022-01-21 12:39:58,1
8656,password8656,César,Guerrero,1985-12-18,8663064233,CC,didierbeltran,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2018-07-17 19:59:02,1
8657,password8657,Rosa,Pardo,1995-06-23,1587002266,CC,xmendoza,Estudiante,2507,ARTES PLÁSTICAS,2049,FACULTAD DE ARTES,2019-02-04 17:03:53,1
8658,password8658,Ángel,Pérez,1989-05-01,4295740122,CC,alvarezsofia,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2021-11-03 08:01:15,1
8659,password8659,Alba,Mejía,1983-09-20,5358649195,CC,ypabon,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2019-03-30 06:37:31,1
8660,password8660,María,Díaz,1985-05-04,2957409334,CC,martinezhector,Estudiante,2545,INGENIERÍA ELECTRÓNICA,2055,FACULTAD DE INGENIERÍA,2017-11-08 21:20:52,1
8661,password8661,Olga,Cárdenas,1983-06-06,5441248606,CC,mcontreras,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2022-05-27 13:23:51,1
8662,password8662,Yeny,Ortiz,1994-03-09,2495051736,CC,rengifodavid,Estudiante,2510,DISEÑO INDUSTRIAL,2049,FACULTAD DE ARTES,2020-11-15 19:07:52,1
8663,password8663,Alberto,Rojas,2005-12-20,4759830252,CC,pacosta,Estudiante,2518,MATEMÁTICAS,2050,FACULTAD DE CIENCIAS,2018-04-14 20:56:14,1
8664,password8664,Gabriel,Vásquez,2000-02-19,2481856504,CC,hfranco,Profesor,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2021-01-30 08:50:23,1
8665,password8665,Dario,Loaiza,2000-09-08,2610461602,CC,salcedoandres,Estudiante,2547,INGENIERÍA MECÁNICA,2055,FACULTAD DE INGENIERÍA,2018-01-09 07:56:41,1
8666,password8666,John,Erazo,1995-02-01,8754419149,CC,moralesjuan,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2022-07-03 14:29:53,1
8667,password8667,María,Córdoba,1988-08-22,5298556477,CE,inesmartinez,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2019-11-08 18:28:11,1
8668,password8668,Fernanda,Lozano,2003-08-13,6319468702,CC,ygiraldo,Profesor,2879,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,2055,FACULTAD DE INGENIERÍA,2020-11-12 04:37:19,1
8669,password8669,Yaneth,Muñoz,1991-09-15,5466444510,CC,rojasalberto,Estudiante,2548,INGENIERÍA MECATRÓNICA,2055,FACULTAD DE INGENIERÍA,2020-02-25 04:22:40,1
8670,password8670,David,Ardila,1999-05-11,3670003857,CC,alba30,Estudiante,2508,CINE Y TELEVISIÓN,2049,FACULTAD DE ARTES,2019-06-18 01:34:22,1
8671,password8671,Carlos,Vera,2004-06-04,2812606555,CC,fredy80,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2022-07-04 00:57:01,1
8672,password8672,Miguel,Ramírez,2002-03-30,2269889119,CC,leonorcastro,Estudiante,2515,FARMACIA,2050,FACULTAD DE CIENCIAS,2017-02-15 19:30:47,1
8673,password8673,Lady,Velásquez,1996-01-25,3199997095,CC,dianaarias,Estudiante,2517,GEOLOGÍA,2050,FACULTAD DE CIENCIAS,2022-12-14 21:40:38,1
8674,password8674,Martha,Parra,2004-04-23,8951300181,CE,ybarrios,Estudiante,2512,MÚSICA INSTRUMENTAL,2049,FACULTAD DE ARTES,2018-05-31 10:02:30,1
8675,password8675,Helena,Mendoza,1989-06-04,1212088263,CC,john78,Estudiante,2542,INGENIERÍA CIVIL,2055,FACULTAD DE INGENIERÍA,2016-07-20 16:56:12,1
8676,password8676,Jorge,Romero,1999-03-15,6179731293,CC,klopez,Estudiante,2541,INGENIERÍA AGRÍCOLA,2055,FACULTAD DE INGENIERÍA,2021-02-01 23:01:07,1
8677,password8677,Luis,Morales,1999-10-18,3646439487,CC,andres92,Estudiante,2933,CIENCIAS DE LA COMPUTACIÓN,2050,FACULTAD DE CIENCIAS,2017-02-19 03:23:04,1
8678,password8678,Julián,Peña,2003-07-03,8594565712,CC,jhonny59,Estudiante,2519,QUÍMICA,2050,FACULTAD DE CIENCIAS,2016-10-11 12:12:56,1
