us_id,us_pass,us_fname,us_lname,us_bday,us_doc,us_doc_type,us_username,us_role,us_program_code,us_program_name,us_faculty_code,us_faculty_name,us_created_at,us_active
9270,password9270,Andrea,Herrera,2006-08-26,17987663,TI,nelson474,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-07-22 11:06:22,1
9271,password9271,Franklin,Gómez,1992-09-29,11901970,CC,lopezyeny20,Estudiante,3,Estadistica,2,Ciencias,2023-02-23 23:12:12,1
9272,password9272,Eduardo,Guzmán,2001-09-26,54126700,CC,elias954,Estudiante,9,Ingenieria agricola,1,Ingeniería,2019-04-10 16:21:23,1
9273,password9273,Andrés,Torres,1990-09-04,35922285,CC,adriana470,Estudiante,13,Ingenieria electronica,1,Ingeniería,2019-04-24 08:42:51,1
9274,password9274,Alejandro,Rivera,2007-04-24,45712611,TI,bcardenas19,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-09-06 00:13:27,1
9275,password9275,Patricia,Ospina,1991-08-09,83992351,CC,nelly1410,Estudiante,19,Fonoaudiologia,3,Medicina,2018-02-15 14:10:18,1
9276,password9276,Juan,Salas,2004-12-09,89119988,CC,edwinposada19,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2021-05-11 08:17:37,1
9277,password9277,Marcela,Corredor,1991-02-24,88237950,CC,juan091,Estudiante,12,Ingenieria electrica,1,Ingeniería,2023-06-01 08:30:00,1
9278,password9278,Dora,Medina,1998-01-07,96034868,CC,karenpolo16,Estudiante,17,Ingenieria quimica,1,Ingeniería,2021-01-29 11:38:20,1
9279,password9279,Carlos,Sarmiento,1984-09-25,18656811,CC,osorioalberto19,Estudiante,10,Ingenieria civil,1,Ingeniería,2022-10-19 18:12:59,1
9280,password9280,Victoria,Mora,1991-03-27,23483333,CC,william374,Estudiante,10,Ingenieria civil,1,Ingeniería,2021-07-27 00:50:04,1
9281,password9281,Emma,Trujillo,2005-11-12,23347668,CC,hurtadoandres16,Estudiante,18,Fisioterapia,3,Medicina,2016-08-18 12:32:46,1
9282,password9282,Ingrid,Marín,1990-12-05,85172517,CC,luz9513,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-09-01 08:55:17,1
9283,password9283,David,Moreno,1983-09-24,51461475,CC,prodriguez17,Profesor,18,Fisioterapia,3,Medicina,2019-06-23 04:58:25,1
9284,password9284,Alberto,Aguilar,1992-11-28,80368033,CC,edithgutierrez20,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-10-02 14:59:50,1
9285,password9285,Héctor,Flórez,1984-08-26,26916502,CC,juan3811,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-10-28 21:42:08,1
9286,password9286,Carolina,Vargas,1987-12-23,94646400,CC,oorozco6,Estudiante,22,Terapia ocupacional,3,Medicina,2020-06-16 21:51:30,1
9287,password9287,Melissa,Muñoz,2002-09-18,35464068,CC,qalfonso15,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-06-06 16:10:26,1
9288,password9288,Karina,Bohórquez,2005-02-25,31551170,CC,patriciajimenez2,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-06-17 10:42:10,1
9289,password9289,Alexandra,Mena,1987-10-29,15492129,CC,moraantonio5,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2021-08-14 05:04:44,1
9290,password9290,Jorge,Rodríguez,2003-01-27,89713239,CC,ggiraldo4,Estudiante,9,Ingenieria agricola,1,Ingeniería,2019-05-31 09:31:36,1
9291,password9291,Esteban,Contreras,1987-03-18,40567226,CC,gilberto498,Estudiante,3,Estadistica,2,Ciencias,2019-04-13 02:50:02,1
9292,password9292,Andrés,Correa,1998-01-13,72732116,CC,qandrade11,Profesor,14,Ingenieria industrial,1,Ingeniería,2021-07-04 10:23:17,1
9293,password9293,Ana,Montoya,1990-02-20,25958674,CC,cruzfernanda18,Estudiante,10,Ingenieria civil,1,Ingeniería,2019-08-08 00:36:20,1
9294,password9294,Gladys,Hurtado,1984-06-27,87880863,CC,erika937,Estudiante,21,Nutrición y dietetica,3,Medicina,2018-09-06 07:25:42,1
9295,password9295,Yadira,Caro,1984-03-05,18629254,CE,jimenezmaria16,Estudiante,9,Ingenieria agricola,1,Ingeniería,2022-11-25 08:47:19,1
9296,password9296,Rosario,García,1990-12-05,62280885,CC,luisparra15,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2020-01-03 00:41:51,1
9297,password9297,Yohana,Martínez,1984-03-11,64174609,CE,sergio8611,Estudiante,17,Ingenieria quimica,1,Ingeniería,2023-04-24 00:04:29,1
9298,password9298,Luis,Sánchez,2003-12-27,61813531,CC,rojasalirio4,Estudiante,17,Ingenieria quimica,1,Ingeniería,2019-02-11 01:36:17,1
9299,password9299,Jhon,Gutiérrez,1997-07-04,21310175,CC,lmartinez14,Estudiante,21,Nutrición y dietetica,3,Medicina,2023-05-06 11:19:03,1
9300,password9300,Jorge,Gómez,2004-11-25,21409814,CC,ceciliagonzalez2,Estudiante,19,Fonoaudiologia,3,Medicina,2022-03-07 10:25:55,1
9301,password9301,Kevin,Chaparro,2001-06-18,54045201,CC,ggutierrez7,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2021-05-03 21:09:09,1
9302,password9302,Lucía,López,1990-01-04,17861022,CC,zlopez10,Profesor,15,Ingenieria mecanica,1,Ingeniería,2017-07-30 05:41:22,1
9303,password9303,Adriana,Ramírez,1998-09-18,59772358,CC,angelmary14,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2023-01-21 12:14:28,1
9304,password9304,Patricia,Martínez,1990-09-16,25158095,CE,luisacortes10,Estudiante,10,Ingenieria civil,1,Ingeniería,2019-03-19 00:23:29,1
9305,password9305,Leonor,Meneses,1999-02-16,73324989,CC,hernandotriana7,Estudiante,21,Nutrición y dietetica,3,Medicina,2020-12-26 10:06:13,1
9306,password9306,Felipe,Galvis,1994-08-15,68641722,CE,iescobar4,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-02-17 13:26:30,1
9307,password9307,Carlos,Palacios,2005-02-23,39223691,CC,hhenao8,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-08-11 04:41:10,1
9308,password9308,Carmen,Pérez,2005-07-25,62469345,CC,amanda9818,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-04-02 00:04:23,1
9309,password9309,María,Álvarez,1988-12-17,60765423,CE,delgadoiris20,Estudiante,19,Fonoaudiologia,3,Medicina,2021-06-17 22:18:37,1
9310,password9310,Alexis,Uribe,1989-09-16,86002450,CC,arizaeugenio17,Profesor,22,Terapia ocupacional,3,Medicina,2019-02-26 13:08:21,1
9311,password9311,Luz,Montoya,1999-07-14,65425846,CC,wilsongomez20,Estudiante,18,Fisioterapia,3,Medicina,2018-03-10 19:08:28,1
9312,password9312,Karen,Ruiz,1987-11-23,47645833,CE,acostajose5,Estudiante,20,Medicina,3,Medicina,2022-04-18 08:21:18,1
9313,password9313,María,Martínez,2005-05-23,33573443,CC,gustavo029,Estudiante,22,Terapia ocupacional,3,Medicina,2018-04-18 23:19:22,1
9314,password9314,Santiago,Pérez,1994-01-28,83797792,CC,angie410,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-01-24 18:16:21,1
9315,password9315,David,Franco,1985-11-13,18054774,CC,matilde6112,Estudiante,9,Ingenieria agricola,1,Ingeniería,2016-08-14 13:38:39,1
9316,password9316,Armando,Reyes,1999-03-06,51009422,CC,constanzaocampo1,Estudiante,21,Nutrición y dietetica,3,Medicina,2018-09-01 22:50:16,1
9317,password9317,Mario,Hurtado,1999-06-07,55805900,CC,perezdiego6,Estudiante,22,Terapia ocupacional,3,Medicina,2017-03-20 03:26:32,1
9318,password9318,Alejandro,Arévalo,2001-06-27,39629566,CE,jesusvalderrama16,Profesor,10,Ingenieria civil,1,Ingeniería,2019-08-12 16:19:42,1
9319,password9319,Hernando,Pardo,1991-10-03,57042489,CC,riosmilton3,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2017-12-30 14:34:17,1
9320,password9320,David,González,2001-07-18,88355233,CC,molinacarolina17,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2016-12-11 17:38:38,1
9321,password9321,Freddy,García,1985-08-06,22999766,CC,luz658,Estudiante,17,Ingenieria quimica,1,Ingeniería,2018-07-12 10:33:17,1
9322,password9322,Paola,Osorio,2000-11-26,34299376,CC,posadaamparo8,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2021-04-29 19:54:21,1
9323,password9323,Juliana,Lara,1998-06-12,53525193,CC,lopezdiego18,Estudiante,22,Terapia ocupacional,3,Medicina,2016-11-02 00:46:26,1
9324,password9324,Marina,Melo,1997-05-14,83057199,CC,vvargas6,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2022-12-04 16:27:06,1
9325,password9325,Jorge,Romero,1997-12-07,45333899,CC,mabel614,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-08-28 05:35:30,1
9326,password9326,Alexandra,Castillo,1994-03-17,32589052,CC,qbuitrago6,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-11-22 04:46:33,1
9327,password9327,Cristian,Mosquera,1999-11-16,93980738,CE,hernando124,Estudiante,21,Nutrición y dietetica,3,Medicina,2017-07-24 11:51:02,1
9328,password9328,Nidia,Morales,1989-09-22,59412739,CC,salamancaesther15,Estudiante,14,Ingenieria industrial,1,Ingeniería,2023-03-26 09:17:48,1
9329,password9329,Andrea,Cruz,2001-05-05,12986619,CC,antonioreyes0,Estudiante,9,Ingenieria agricola,1,Ingeniería,2019-07-30 02:22:00,1
9330,password9330,Marina,Bustos,2005-09-17,26198626,CC,consuelovalencia15,Estudiante,18,Fisioterapia,3,Medicina,2018-11-29 23:37:43,1
9331,password9331,Kevin,Pérez,2006-04-14,72285510,TI,albertoramirez18,Estudiante,9,Ingenieria agricola,1,Ingeniería,2020-10-27 08:17:04,1
9332,password9332,Alberto,Jiménez,1986-03-24,46836821,CC,sebastian9110,Estudiante,12,Ingenieria electrica,1,Ingeniería,2019-04-04 09:01:22,1
9333,password9333,Yanet,Rodríguez,2007-06-05,32866628,TI,jader523,Estudiante,18,Fisioterapia,3,Medicina,2017-12-26 19:59:23,1
9334,password9334,Luis,Durán,2006-05-28,59395482,TI,vanessa302,Estudiante,9,Ingenieria agricola,1,Ingeniería,2021-06-17 09:26:04,1
9335,password9335,Maicol,Ballesteros,1987-03-27,73585495,CE,durancristina1,Profesor,15,Ingenieria mecanica,1,Ingeniería,2018-06-11 10:41:10,1
9336,password9336,Alexis,Chávez,1993-09-13,22889760,CC,elena9815,Estudiante,14,Ingenieria industrial,1,Ingeniería,2016-07-04 07:28:21,1
9337,password9337,David,Orjuela,1998-01-16,60618221,CC,darygiraldo6,Estudiante,3,Estadistica,2,Ciencias,2022-07-26 14:44:48,1
9338,password9338,Ángela,Padilla,2004-07-09,44511427,CC,maritza3115,Estudiante,22,Terapia ocupacional,3,Medicina,2016-06-25 14:03:26,1
9339,password9339,Elsa,Suárez,1997-07-15,43354047,CC,johannarodriguez18,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-05-26 05:02:47,1
9340,password9340,Melissa,Gómez,1991-11-09,82279562,CC,alejandramolano8,Estudiante,9,Ingenieria agricola,1,Ingeniería,2020-05-10 04:59:36,1
9341,password9341,Aurelio,Murcia,1998-09-13,67818741,CC,rodriguezsebastian15,Profesor,16,Ingenieria mecatronica,1,Ingeniería,2020-12-27 07:18:53,1
9342,password9342,Mercedes,Romero,1999-09-08,14705300,CC,antoniomartinez12,Estudiante,12,Ingenieria electrica,1,Ingeniería,2016-11-18 23:56:47,1
9343,password9343,María,Sánchez,1992-01-18,80093422,CC,diazmartha13,Estudiante,12,Ingenieria electrica,1,Ingeniería,2020-10-05 05:04:26,1
9344,password9344,María,Barbosa,1996-08-23,59512988,CC,ipolo18,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2021-07-06 18:31:34,1
9345,password9345,Leonardo,Moreno,1993-02-12,83804296,CC,carmencastillo12,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2022-10-26 05:28:40,1
9346,password9346,Yaneth,Camacho,2002-06-11,31767579,CC,pintoalexander9,Estudiante,9,Ingenieria agricola,1,Ingeniería,2020-07-23 04:19:19,1
9347,password9347,Alexander,Patiño,1986-12-25,67710152,CC,cvelasco5,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2023-03-02 18:13:13,1
9348,password9348,David,Ríos,2003-08-11,83958552,CC,ferney8017,Profesor,19,Fonoaudiologia,3,Medicina,2022-10-09 22:37:43,1
9349,password9349,María,Rojas,1994-05-11,11937854,CC,kevincastro5,Estudiante,13,Ingenieria electronica,1,Ingeniería,2021-08-01 08:07:06,1
9350,password9350,Adrián,Ruiz,2005-04-23,81130070,CC,elver344,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-01-23 10:49:23,1
9351,password9351,Alejandro,Vásquez,1996-02-23,23256264,CC,alberto7212,Estudiante,21,Nutrición y dietetica,3,Medicina,2017-11-19 02:31:59,1
9352,password9352,Adiela,Bonilla,1991-01-03,78586083,CC,dorisgutierrez6,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-08-10 15:26:45,1
9353,password9353,Víctor,Garzón,2006-03-13,93640557,TI,smartinez10,Profesor,13,Ingenieria electronica,1,Ingeniería,2020-06-21 09:13:07,1
9354,password9354,Juan,Blanco,1989-01-03,35073642,CC,jose686,Estudiante,18,Fisioterapia,3,Medicina,2017-01-17 01:10:02,1
9355,password9355,Miguel,Mendoza,1990-12-01,22977430,CC,ijaimes0,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-12-15 21:36:25,1
9356,password9356,Dario,Agudelo,2002-03-06,94428437,CC,astridgarcia5,Estudiante,17,Ingenieria quimica,1,Ingeniería,2023-01-06 02:15:15,1
9357,password9357,Libardo,Barrera,2004-08-20,66743748,CC,mery027,Estudiante,19,Fonoaudiologia,3,Medicina,2022-01-22 18:15:14,1
9358,password9358,Ruby,Bernal,1998-04-13,67299274,CC,anyigalvis17,Estudiante,20,Medicina,3,Medicina,2022-04-07 00:01:54,1
9359,password9359,Carlos,Martínez,1983-09-25,65499621,CC,sergiosanchez7,Estudiante,18,Fisioterapia,3,Medicina,2018-09-14 18:39:25,1
9360,password9360,Lucía,Gómez,1987-03-05,57458032,CC,ngallego8,Profesor,16,Ingenieria mecatronica,1,Ingeniería,2016-08-30 15:15:55,1
9361,password9361,Ruby,Rojas,1995-01-06,22857442,CC,forerosaul2,Profesor,22,Terapia ocupacional,3,Medicina,2017-11-25 22:55:58,1
9362,password9362,Santiago,Castro,1986-08-27,61023615,CC,jpuentes15,Estudiante,20,Medicina,3,Medicina,2022-04-26 09:42:31,1
9363,password9363,Johana,Londoño,1994-10-10,74758194,CE,gomezjavier5,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2020-03-18 02:06:59,1
9364,password9364,Luis,Cardona,1996-12-14,22209149,CC,bgomez12,Profesor,9,Ingenieria agricola,1,Ingeniería,2017-08-25 12:15:05,1
9365,password9365,Rosa,Arteaga,2006-03-13,50028419,TI,mvera20,Estudiante,20,Medicina,3,Medicina,2023-01-19 08:02:58,1
9366,password9366,Beatriz,Hurtado,2002-10-23,18915684,CC,edison9018,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2022-07-28 19:47:17,1
9367,password9367,Javier,Álvarez,1998-01-25,18445492,CC,hernandezjohana19,Estudiante,9,Ingenieria agricola,1,Ingeniería,2020-01-20 02:38:59,1
9368,password9368,María,Rodríguez,1991-04-09,99600873,CC,rosa425,Estudiante,3,Estadistica,2,Ciencias,2022-06-07 08:45:54,1
9369,password9369,Sebastián,Mesa,1994-07-03,30032804,CC,ortizines3,Estudiante,13,Ingenieria electronica,1,Ingeniería,2016-08-20 04:44:35,1
9370,password9370,Alberto,Flórez,1989-03-14,78835934,CE,jose1111,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2019-08-03 00:59:14,1
9371,password9371,Mercedes,Prieto,1999-08-10,52012530,CC,lilian8614,Estudiante,9,Ingenieria agricola,1,Ingeniería,2023-01-30 04:59:19,1
9372,password9372,Yasmín,Burbano,2005-11-18,24047653,CC,irojas17,Estudiante,12,Ingenieria electrica,1,Ingeniería,2018-02-20 20:34:09,1
9373,password9373,Patricia,Molano,2005-04-27,76578586,CC,mercadoalexandra18,Estudiante,22,Terapia ocupacional,3,Medicina,2019-02-03 00:00:37,1
9374,password9374,Andrés,Barrios,1987-02-24,84455027,CC,castroelvis17,Estudiante,20,Medicina,3,Medicina,2020-05-14 11:42:51,1
9375,password9375,Yuliana,García,1984-02-20,20342627,CC,gregorio854,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2023-04-07 15:08:03,1
9376,password9376,Yuly,Arias,1993-10-17,83014778,CC,luisa2116,Estudiante,20,Medicina,3,Medicina,2021-03-26 17:56:34,1
9377,password9377,Cristina,Pérez,1999-01-23,91861664,CC,zrodriguez9,Estudiante,20,Medicina,3,Medicina,2016-06-20 19:56:54,1
9378,password9378,Patricia,Marín,1990-07-28,55703837,CC,paola059,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-02-01 06:30:10,1
9379,password9379,Dario,Méndez,1993-02-12,96367538,CC,catalina6114,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-01-06 08:38:08,1
9380,password9380,Andrés,Córdoba,1990-12-08,35924372,CC,pedrazamaria9,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-04-04 23:07:31,1
9381,password9381,Carmen,Rivas,1992-08-07,51994168,CC,sanchezjesus16,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2022-11-21 05:54:59,1
9382,password9382,Ricardo,Bautista,1988-09-07,66940945,CE,yolandadiaz11,Estudiante,17,Ingenieria quimica,1,Ingeniería,2020-04-17 00:35:51,1
9383,password9383,Daniel,Gutiérrez,2006-02-10,77451964,TI,alejandradiaz5,Estudiante,22,Terapia ocupacional,3,Medicina,2019-01-18 07:32:48,1
9384,password9384,Andrés,Bastidas,1986-07-01,33446586,CC,cecilia8016,Estudiante,17,Ingenieria quimica,1,Ingeniería,2022-10-03 18:09:34,1
9385,password9385,Alfonso,Arias,1996-08-02,80529470,CC,carlosmartinez15,Estudiante,22,Terapia ocupacional,3,Medicina,2023-04-11 00:47:36,1
9386,password9386,Ximena,Cardona,2004-03-19,31526876,CC,ximenaserrano2,Estudiante,9,Ingenieria agricola,1,Ingeniería,2017-12-17 18:45:27,1
9387,password9387,Consuelo,Ramos,1999-12-20,31644786,CC,leonardo2616,Estudiante,18,Fisioterapia,3,Medicina,2017-09-02 21:19:38,1
9388,password9388,Esperanza,Arévalo,2001-12-10,89358280,CC,mariela096,Estudiante,19,Fonoaudiologia,3,Medicina,2017-04-27 01:57:14,1
9389,password9389,Miguel,Díaz,1995-08-27,49503882,CC,luis2115,Estudiante,18,Fisioterapia,3,Medicina,2018-03-10 00:15:54,1
9390,password9390,Javier,Trujillo,2003-03-27,97834598,CC,alfredogomez4,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-10-17 02:34:01,1
9391,password9391,Paula,Toro,2005-06-10,79320442,CC,rodriguezjuan3,Estudiante,14,Ingenieria industrial,1,Ingeniería,2017-01-09 18:32:18,1
9392,password9392,Javier,Sánchez,1986-05-26,78223364,CC,jcastrillon3,Estudiante,20,Medicina,3,Medicina,2016-06-15 11:12:33,1
9393,password9393,Estela,Sánchez,1999-02-11,76598345,CE,antoniogonzalez11,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2017-11-03 02:55:32,1
9394,password9394,Fernando,García,2007-01-28,86644074,TI,wrosero3,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2018-10-14 18:49:02,1
9395,password9395,Cecilia,Arias,1989-07-23,53252593,CC,lidia9914,Estudiante,10,Ingenieria civil,1,Ingeniería,2018-06-21 01:34:22,1
9396,password9396,Inés,Acevedo,1989-06-04,75580969,CC,sotodaniel1,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2018-02-09 04:17:34,1
9397,password9397,Lorena,Díaz,2006-12-14,45774924,TI,mariomunoz7,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-03-09 13:03:08,1
9398,password9398,Rosario,Mosquera,1993-02-18,57411658,CC,luis773,Profesor,10,Ingenieria civil,1,Ingeniería,2018-07-19 22:12:32,1
9399,password9399,Kelly,Martínez,2001-07-14,42962629,CE,kangulo17,Estudiante,3,Estadistica,2,Ciencias,2017-06-27 17:18:21,1
9400,password9400,Fredy,Carrillo,1987-05-05,45836044,CC,gacosta20,Estudiante,13,Ingenieria electronica,1,Ingeniería,2022-07-07 10:36:19,1
9401,password9401,Ramiro,Delgado,1994-12-06,94558627,CC,giraldojuliana5,Estudiante,17,Ingenieria quimica,1,Ingeniería,2021-10-29 13:15:07,1
9402,password9402,Damaris,Ruiz,1999-09-06,52096411,CC,jhonmedina4,Profesor,11,Ingenieria de sistemas,1,Ingeniería,2020-01-27 06:59:21,1
9403,password9403,Andrés,Gutiérrez,1995-03-21,12194665,CC,delgadoleidy5,Estudiante,3,Estadistica,2,Ciencias,2016-09-30 20:30:29,1
9404,password9404,Valentina,Guzmán,2001-11-24,86767281,CC,andradeivan16,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2018-11-11 10:11:54,1
9405,password9405,Mauricio,Peña,1995-06-25,49885971,CC,yohana1315,Estudiante,19,Fonoaudiologia,3,Medicina,2021-05-03 20:57:10,1
9406,password9406,Milena,Jaimes,1998-09-17,84386340,CC,lorenarodriguez17,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-04-11 04:22:25,1
9407,password9407,Juan,Zuluaga,1999-07-15,51092380,CC,oscar030,Estudiante,19,Fonoaudiologia,3,Medicina,2021-04-15 05:18:51,1
9408,password9408,Johana,Velásquez,1983-10-09,57154297,CC,obandoolga10,Estudiante,20,Medicina,3,Medicina,2017-12-05 18:37:14,1
9409,password9409,Ángel,Romero,1992-10-12,94088436,CC,fernandogarcia13,Profesor,9,Ingenieria agricola,1,Ingeniería,2020-05-11 10:26:37,1
9410,password9410,Fernando,Mercado,1987-08-06,46843429,CC,lhenao4,Estudiante,18,Fisioterapia,3,Medicina,2021-01-15 01:13:39,1
9411,password9411,Andrea,Sepúlveda,1990-03-26,21778331,CC,vroa13,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-09-05 07:14:59,1
9412,password9412,Benjamín,Ortega,1994-10-02,40571757,CC,dlozano2,Estudiante,19,Fonoaudiologia,3,Medicina,2022-01-07 23:54:56,1
9413,password9413,Orlando,Romero,1984-07-07,10115370,CC,alexanderlara3,Profesor,3,Estadistica,2,Ciencias,2019-11-03 14:26:11,1
9414,password9414,Nayibe,Hernández,1989-02-02,74334748,CC,garzoncarlos16,Estudiante,17,Ingenieria quimica,1,Ingeniería,2018-03-30 19:31:46,1
9415,password9415,Richard,Bravo,2005-04-04,24717243,CC,ortizjhon16,Estudiante,20,Medicina,3,Medicina,2016-12-10 04:03:34,1
9416,password9416,Stella,Ortiz,2000-02-26,15435373,CC,marta868,Estudiante,22,Terapia ocupacional,3,Medicina,2021-11-04 12:01:11,1
9417,password9417,Consuelo,Ibarra,1998-04-07,65109032,CC,hernandezaugusto12,Profesor,19,Fonoaudiologia,3,Medicina,2023-02-18 22:46:57,1
9418,password9418,Sergio,Moreno,2003-05-06,14812270,CC,eduardo7915,Profesor,20,Medicina,3,Medicina,2018-10-04 02:34:21,1
9419,password9419,Nohora,Camacho,2004-01-31,32717662,CC,ptrujillo14,Profesor,18,Fisioterapia,3,Medicina,2018-12-12 22:13:30,1
9420,password9420,Deyanira,Marín,1986-02-28,68028363,CC,tatiana0416,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-11-03 03:11:54,1
9421,password9421,Yaneth,Delgado,1992-12-11,22730020,CC,jhernandez19,Estudiante,12,Ingenieria electrica,1,Ingeniería,2019-03-23 02:38:13,1
9422,password9422,Julián,Rodríguez,2007-02-11,39570874,TI,ymunoz9,Estudiante,20,Medicina,3,Medicina,2019-07-18 10:41:26,1
9423,password9423,Iván,Mendoza,1992-11-25,90135170,CC,vrestrepo15,Estudiante,20,Medicina,3,Medicina,2021-09-24 05:12:16,1
9424,password9424,Franklin,Arango,1993-07-13,13118162,CC,ignacio0212,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2017-02-03 21:59:18,1
9425,password9425,Aura,Chacón,1984-11-10,85100717,CC,paolagarcia3,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-10-18 11:37:10,1
9426,password9426,Jesús,Angarita,1997-09-05,39870466,CC,ivilla2,Estudiante,9,Ingenieria agricola,1,Ingeniería,2016-09-18 03:38:50,1
9427,password9427,Claudia,Londoño,2001-03-12,16032226,CC,guerreromyriam9,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-05-26 16:55:23,1
9428,password9428,Alfonso,Arenas,2002-09-26,80234795,CC,wbuitrago0,Estudiante,12,Ingenieria electrica,1,Ingeniería,2021-09-15 01:54:56,1
9429,password9429,Natalia,Ávila,1994-09-29,27605655,CC,ucastillo17,Estudiante,10,Ingenieria civil,1,Ingeniería,2020-01-17 17:18:24,1
9430,password9430,Mery,Loaiza,1993-10-10,70412640,CC,nicolashernandez0,Estudiante,22,Terapia ocupacional,3,Medicina,2017-07-03 14:45:50,1
9431,password9431,Jaime,Guerrero,2002-02-28,24691255,CC,edgar9314,Estudiante,13,Ingenieria electronica,1,Ingeniería,2022-10-23 14:38:10,1
9432,password9432,Camila,Suárez,2005-06-25,83817294,CC,miguelalvarado1,Estudiante,13,Ingenieria electronica,1,Ingeniería,2020-10-23 23:29:13,1
9433,password9433,Gustavo,Rojas,1988-10-21,49793490,CC,stiven4613,Estudiante,22,Terapia ocupacional,3,Medicina,2022-03-30 10:20:41,1
9434,password9434,Carlos,Acosta,1994-07-17,17259073,CC,enrique236,Estudiante,12,Ingenieria electrica,1,Ingeniería,2022-11-30 05:05:29,1
9435,password9435,Augusto,Roa,2003-07-05,46940708,CE,agustinmoreno11,Estudiante,12,Ingenieria electrica,1,Ingeniería,2023-06-04 21:30:29,1
9436,password9436,Enrique,López,1987-09-14,48693986,CC,salgadoluis19,Estudiante,19,Fonoaudiologia,3,Medicina,2019-09-19 14:38:27,1
9437,password9437,Enrique,Tamayo,1983-06-22,86176211,CC,ramon5913,Estudiante,18,Fisioterapia,3,Medicina,2022-08-10 22:18:18,1
9438,password9438,Marlon,Rincón,1984-02-15,14029874,CC,molinaisabel8,Estudiante,21,Nutrición y dietetica,3,Medicina,2016-12-08 08:43:49,1
9439,password9439,Luz,Gómez,2001-01-30,97359845,CC,xiomaraortiz12,Estudiante,19,Fonoaudiologia,3,Medicina,2016-07-08 18:05:54,1
9440,password9440,Fernanda,Duarte,1999-11-07,29184621,CC,rodriguezgloria12,Estudiante,15,Ingenieria mecanica,1,Ingeniería,2021-04-17 13:34:05,1
9441,password9441,Luis,García,1994-04-20,10792198,CC,kellypena19,Estudiante,11,Ingenieria de sistemas,1,Ingeniería,2020-03-01 10:57:43,1
9442,password9442,Marcela,Prieto,2005-01-05,22326131,CC,marinasanchez12,Estudiante,3,Estadistica,2,Ciencias,2021-03-09 04:26:44,1
9443,password9443,Alexander,Buitrago,1995-09-06,53820773,CC,vargasalexandra13,Estudiante,13,Ingenieria electronica,1,Ingeniería,2018-12-29 22:38:57,1
9444,password9444,Mateo,Ibarra,1984-09-19,68479458,CC,adriana269,Estudiante,16,Ingenieria mecatronica,1,Ingeniería,2020-03-22 17:52:43,1
9445,password9445,Alicia,Contreras,1994-02-07,79760768,CC,martinezbeatriz15,Estudiante,17,Ingenieria quimica,1,Ingeniería,2019-05-06 07:26:45,1
